id,nombre_bd,nombre_analisis,descripcion_corta,descripcion_larga,unidades,tipo_dato,nivel_medicion,basica,longitudinal,derivada,impacto,id_prefijo
e8e5326e-3a26-498c-a722-e2e70dc579f5,V244A,SEG_Ictericia40semV244A,40 Ictericia?,40 Ictericia?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
bac165cf-7ea0-43e0-9313-bf6c2cf20ec4,V244C,SEG_InfeccPulmonar40semV244C,40 Infección Pulmonar,40 Infección Pulmonar,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
de51ff15-3191-45dd-a03e-1a0ba661dc72,mortalidadhasta40sem,SEG_Mortalidadhasta40Sem,mortalidad a 40 semanas EG,mortalidad a 40 semanas EG,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
53c53ae3-a768-42cb-9e87-8161a5c557e1,V240,SEG_NeumoniaAspir40semV240,40 Neumonía Aspirativa?,40 Neumonía Aspirativa?,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
8b64251d-dc6e-41ae-a421-b7268c0e9d3c,V236L,SEG_NumDosisPaliviz40semV236L,40 Número de dosis de Palivizumab,40 Número de dosis de Palivizumab,,INTEGER,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
709319b2-71a2-46dd-bdeb-b2ff10f51c24,V236K,SEG_NumDosisVitK40semV236K,40 Número de dosis de Vitamina K,40 Número de dosis de Vitamina K,,INTEGER,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
fc3dbc68-f6e0-452e-a234-173860dd220d,oftalmologia,SEG_OftalmologiaROP,OftalmologiaROP,Oftalmologia  detección ROP,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
0c29ecb7-118a-4621-883c-95369adfbf4a,oftalmopato,SEG_OftalmoTamizPato,Tamizado de oftalmologia,Tamizado de oftalmologia,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
86304aff-d229-4898-a5db-5e5c6eeae1b8,V245,SEG_OtraEnf40semEGV245,OtraEnf40semEG,OtraEnf40semEG,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
ba89cb67-8108-43e0-b6c1-d4163403247d,V254,SEG_OtrasEnf40semV254,40c Otras,40c Otras,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
6f633fa6-a8ad-42cb-8807-6b6a846ba9ee,V248,SEG_OtrasObserv40semV248,40n Otros,40n Otros,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
1488fae3-6477-4d2c-b341-19407fac0ff5,V236F,SEG_OxigenoAmbu40semV236F,Tiene Oxígeno ambulatorio a 40sEG?,Tiene Oxígeno ambulatorio a 40sEG? (Si/No),,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
d7240bb9-e000-4433-aef8-678c09dfdced,REHOSP09,SEG_Rehosp09-3m,NUMERO REHOSP HASTA 3 MESES,NUMERO REHOSP HASTA 3 MESES,,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b10c0bac-48e6-44aa-ac66-145c182ed56e,V249,SEG_Rop40semV249,40 Retinopatía del Prematuro?,40 Retinopatía del Prematuro?,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
6b46f121-ea10-43a8-9cc8-b6d305a84305,V250,SEG_ROPenOjoDer40semV250,Si es positivo Grado en Ojo Derecho,Si es positivo Grado en Ojo Derecho,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
66ddc249-ef2f-4862-9edb-57aaa3818bc8,V251,SEG_ROPenOjoIzq40semV251,Si es positivo Grado en Ojo Izquierdo,Si es positivo Grado en Ojo Izquierdo,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
be9b572a-adcc-45ef-8dd6-d6f94551f900,vacunas40semBCG,SEG_VacBCG40semEGvac,40semEG vacuna BCG,40semEG vacuna BCG,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
c6dbe61d-8255-454c-80a8-bdcbbfc70fec,vacunas40semHepB,SEG_VacHepB40semEGvac,40semEG vacuna HepB,40semEG vacuna HepB,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
51f1329c-5490-44dc-9bf4-810b9f9b4ede,vino40,SEG_VinoCons40semEGvino,40sem vino(?),40sem vino(?),NO/SI,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
7d134a78-fcc1-40b6-8b5e-063ddbeb3d05,V263,CR_PC3mECV263,3mEC PC,3mEC Perímetro Cefálico,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
6b6c0a5c-09fb-42d6-a79a-7c602e154e40,V261,CR_Peso3mECV261,3mEC Peso ,3mEC Peso,GRAMOS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
6170c8ac-7072-4faa-8c94-58338b2edd5f,V262,CR_Talla3mECV262,3mEC Talla,3mEC Talla,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
1fd26577-336f-449e-bafb-b823ccdde772,V270,CSP_MadreAcomp3mECV270,3m Va acompañada la madre a la,3m Va acompañada la madre a la,,CATEGORIC,NOMINAL,True,True,False,False,95c58474-8db5-47ec-bc29-2025ea669aa7
1fe81ee3-f858-4eb7-ae67-81896d1bfc65,DIASTOT10,HD_DiasTotHosp10,DIAS REHOSP ACUMULADOS HASTA 6 MESES,DIAS REHOSP ACUMULADOS HASTA 6 MESES,días,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
691695e5-8f7a-40d6-978c-4825ba074684,V277,HD_DiasTotReadmision3mECV277,3m Total en dias de permanencia de la(s) readmisión(es),3m Total en dias de permanencia de la(s) readmisión(es),DIAS,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
95c30b39-7fd0-40ed-9338-c04b4b2bcf38,V279,HD_EnfGastroIntAguda3mECV279,3m Enfermedad Gastro Intestinal Aguda,3m Enfermedad Gastro Intestinal Aguda,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
1a0a9edc-71bc-4f19-9119-3b85f8aa376b,V278,HD_EnfRespAguda3mECV278,3m Enfermedad Respiratoria Aguda,3m Enfermedad Respiratoria Aguda,,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
1a2abadf-278d-4931-b202-963001878607,V276,HD_NReadmisionesde 40semPCV276,3m Número de readmisiones desde las 40 sem PC,3m Número de readmisiones desde las 40 sem PC,,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
82434705-ca33-40e2-921b-3b25b6ca44f5,V280,HD_Otras3mECV280,3m Otras,3m Otras,,TEXT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
a8c161a4-9fa1-4170-9d3e-4fb29a9fbfa2,V290,NM_EnfNeurologica3mECV290,3mc Enfermedad Neurológica,3mc Enfermedad Neurológica,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
8729aa28-f48f-4568-bf8e-3b79e598bf3f,infanib3m,NM_Infanib3M,examen neuro 3 mEC,examen neuro 3 meses EC,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
344f3e5e-0579-4e00-96b2-960936478964,algoLM3meses,NUT_AlgoLM3meses,Leche Materna (algo) a los 3 meses EC,Leche Materna (algo) a los 3 meses EC,NO/SI,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
6f7eecb0-0a6f-4472-a4af-e5b791955a7c,ali3m,NUT_Ali3m,Tipo de Alimentación (LM/LA),,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
b425d4d1-1f37-44e8-8e0b-88547ffcbdad,V268,NUT_AlimBiberon3mECV268,Toma biberón a 3m EC,Toma biberón a 3m EC,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
3220c435-4c22-4236-a14f-134e17f5c33b,V266,NUT_AlimLA3mECV266,Alim LA a 3mEC,Leche Artificial a 3mEC,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
f879e176-81ad-4def-9437-daf7a3d996f0,V264,NUT_AlimLH3mECV264,Alim Leche Humana a 3mEC, 3mEC Alim Leche Humana,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
94c20a1d-88ff-4266-9fcc-fac1d54fbb8f,V265,NUT_AlimLHyLA3mECV265,Alim LH+LA a 3mEC,3mEC Alim LecheHumana+LecheArtificial,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
2c24a09d-8b7d-49a2-b0d1-d8189dfaca92,V269,NUT_AlimOtrosAlim3mECV269,Introducción otros Alim 3m EC,Introducción otros Alim 3m EC,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
5d6a27ed-4660-4e3e-b9e8-fb2a34f0c304,V267,NUT_AlimSeno3mECV267,Toma seno a 3m EC,Toma seno a 3m EC,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
b9796561-e379-444b-959f-173029436424,LME3m,NUT_LME3M,Leche materna exclusiva a 3m,(LME)Leche Materna Exclusiva a 3mEC,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
6e23dabd-bede-4ed9-9cf9-d19a8c4d40ee,Nutpesowho3,NUT_RC-PESOwho3,Peso a 3 mEC inferior a -2DS de la curva de la OMS segun genero,Peso a 3 mEC inferior a -2DS de la curva de la OMS segun genero,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
320e5b86-9507-4ad0-be8b-b46ab8c9cf64,Nuttallawho3,NUT_RC-TALLAwho3,Talla a 3 mEC inferior a -2DS de la curva de la OMS segun genero,Talla a 3 mEC inferior a -2DS de la curva de la OMS segun genero,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
cc11f263-671d-4948-9411-95d4eb27a0ae,Nutpcwho3,NUT-RC-PCwho3mEC,PC a 3 mEC inferior a -2DS de la curva de la OMC segun genero,PC a 3 mEC inferior a -2DS de la curva de la OMC segun genero,NO/SI,BOOLEAN,,True,True,False,False,
1c151c65-fc4a-4d16-a5be-0792e7ed798e,V272,PCANG_Dias..V272,3md dias,3M días (??),DIAS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
72cf6515-e93e-43e1-9161-d78c7dd7b532,V271,PCANG_FechaAbandonaPosCangV271,Fecha de abandono de la posición canguro,Fecha de abandono de la posición canguro,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
b5a40de0-8de2-4db6-ba7d-1f9e2020ae66,V274,PCANG_NConsultPCde40sema3mECV274,3m Número de consultas desde las 40 sem PC,3m Número de consultas desde las 40 sem PC,,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
28da36d7-454f-4041-bec9-04f07afc9c09,V273,PCANG_Peso3md…(cuándo)?V273,3md Peso,3mEC Peso,GRAMOS,FLOAT,,True,True,False,False,47508754-a5cd-4973-979e-a88396d4619a
5b232dd0-8aec-4357-8f88-6124e38aef76,V296,SEG_3mcgOtros3mECV296,3mcg Otros,3mcg Otros,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b68f1e47-36fe-498b-9ccc-bbf503a2bb6b,V291,SEG_3mcOtras3MECV291,3mc Otras,3mc Otras,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
32bea732-ad24-47dd-9d70-d5c79e9216c3,V295,SEG_Abuelos3mECV295,3m Abuelos,3m Abuelos,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
febc87fd-8231-4eb7-a503-6fdd7782a598,V275A,SEG_AntiReflujo3mECV275A,3m Antireflujo(?),3m Antireflujo(?),,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
a526da2e-615b-440b-b10a-3c60e503ab29,V286,SEG_Astigmatismo3mECV286,3m Astigmatismo,3m Astigmatismo,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
cbc9e95f-4c08-440f-a317-f01ff50c8197,audiometriapato,SEG_Audiometriapato,Tamizado de audiometria,Tamizado de audiometria,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
e2fcb4b0-2f93-40c1-80d5-28779b26d678,V300,SEG_BCG3mECV300,3m BCG,3m BCG,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
db332102-5205-4c86-9ca4-0d2613ec5549,CONSULT10,SEG_Consult10Hasta_6mEC,NUMERO DE CONSULTAS HASTA 6 MESES,,consultas,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
80a69189-0c62-4c28-88be-f08cd882bd29,V275E,SEG_DiagOXigDepend3mECV275E,Diagnóstico de la oxigenodependencia 3m,Diagnóstico de la oxigenodependencia 3m,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
2bd6467b-e005-4b62-a55d-2c46fa34490d,V275F,SEG_Dias3mECV275F,3m dias,3M días (??),DIAS,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
3f89d141-a4e8-4927-a103-da1968c0263a,V275H,SEG_DosisPalivizumab3mECV275H,3m Cuántas dosis de Palivizumab recibió,3m Cuántas dosis de Palivizumab recibió,,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
a45b2681-3018-4b90-abb2-64f355992a89,V260,SEG_EdadVisita3mECV260,Edad a la visita de los 3 meses,Edad a la visita de los 3 meses,DIAS,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
4ba6ef7d-1199-4675-aa4d-8a60b9a822ab,V289,SEG_EnfRespiratoria3mECV289,3mc Enfermedad Respiratoria,3mc Enfermedad Respiratoria,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
0d5ba711-1f23-43fb-a54c-75ff2dc4fe3e,V259,SEG_FechaVisita3mECV259,Fecha de la visita de los 3 meses,Fecha de la visita de los 3 meses,dd.mm.aaaa,DATE,DD-MM-YYYY,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
d4ebe3c6-1f46-4cea-bcfd-0e1e69010574,V298,SEG_Hemofilus3mECV298,3m Hemofilus,3m Hemofilus,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
9eddb05d-3346-4df5-95c5-51efb2db1c75,V299,SEG_HepB3mECV299,3m Hep B,3m Hep B,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
54a76cfe-d893-420c-a554-11a496249061,V275B,SEG_Hierro3mECV275B,3m Hierro (?),3m Hierro,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
d6b8a2d6-43d7-4d80-902b-fc15e81f8a64,V287,SEG_Hipermetriopia3mECV287,3m Hipermetropía,3m Hipermetropía,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
648d03b4-18ea-4ff1-aefe-21d683fcf6cc,V293,SEG_Madre3mECV293,3m Madre,3m Madre,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
75b1d27a-2113-4897-b82f-e1177c88d15b,V285,SEG_Miopia3mECV285,3m Miopía,3m Miopía,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
5ae427bf-bae8-45ae-ab97-95bb0c0f054a,V301C,SEG_Neumococo3mECV301B,3m Neumococo,3m Neumococo,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
ab7351cc-8de0-49ed-a46f-8bdfbe99c8bf,V282,SEG_NManormal3mECV282,3mEC Anormal,3mEC Anormal,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
4254a648-2b0c-4347-92c5-6ccb32ea0bbe,V281,SEG_NMnormal3mECV281,3mEC Normal,3mEC Normal,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
8738ebeb-a5db-4923-a35d-617a5fcc1a9e,V284,SEG_NMotros3mECV284,3mEC Otros,3mEC Otros,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
509d79d8-026d-47b5-96a8-58d7adeee122,V283,SEG_NMtrans3mECV283,3mEC Transitorio,3mEC Transitorio,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
8e6dd0ae-2c49-4074-b799-98735e9af25b,V301A,SEG_NotaEvol3mECV301D,Nota de evolución 3m,Nota de evolución 3m,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
ee5439f7-c322-4830-81c9-06c26e8fbf45,V275,SEG_NtratAntibiot3mECV275,3m Número de tratamientos con antibióticos,3m Número de tratamientos con antibióticos,,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
5f75410f-270c-4d4b-a0d4-9cebd6ca89c9,optometriapato,SEG_OptometriaTamizPato,Tamizado de optometria,Tamizado de optometria,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
6fce9987-194c-4d9c-a662-3faf00952fce,V288,SEG_OptOtras3mECV288,3m Op  Otra,3m Op  Otra,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
00c32195-61ef-4509-8c5a-243391059fe7,V275C,SEG_OtrosMed3mECV275C,3mEC Otros medic,3mEC Otros medic,,TEXT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
82577613-4aea-449b-8f32-2687441c5bf7,V275D,SEG_OxigAmbulat3mECV275D,3m Tiene Oxígeno ambulatorio (?),Tiene Oxígeno ambulatorio 3m,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
a85dfd15-f249-496a-8d25-9b2eeb963aa6,V294,SEG_Padre3mECV294,3m Padre,3m Padre,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
e04e052d-e44d-4679-a481-83f11fd6bb2c,V275G,SEG_Peso 3m (cuándo)? V275G,3m Peso,3m Peso (??),GRAMOS,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
314b97cc-1853-45d5-aa8a-f6acd4be2ed7,V297,SEG_Polio3mECV297,3m DPT-Polio,3m DPT-Polio,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
fb412e1e-3aba-4358-b677-a0f4dc32536b,V301D,SEG_ProgSocial3mECV301C,3m A cuál programa social pertenece,3m A cuál programa social pertenece,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
ac3703d9-0d13-4df0-ac2c-a12d3209c5be,REHOSP10,SEG_Rehosp10-6M,NUMERO REHOSP HASTA 6 MESES,,,FLOAT,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
b5f01843-433e-4d34-bf22-4a5889f4dbb5,V301B,SEG_Rotavirus3mECV301A,3m Rotavirus,3m Rotavirus,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
c0b8d3e3-0024-43a4-a4ce-1b0209866d45,V301,SEG_Sarampion3mECV301,3m Sarampión,3m Sarampión,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
16d99b5b-d06a-48a0-8814-5adb90069bc5,V292,SEG_TamizAuditivo3mECV292,3m Tamizaje Auditivo,3m Tamizaje Auditivo,,CATEGORIC,NOMINAL,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
7caa686e-5e28-4066-93e9-7640b51c707b,vino3m,SEG_VinoCons3mECvino,3mEC vino (?),3mEC vino (?),,BOOLEAN,,True,True,False,False,bffc0f3d-e42a-412c-939b-092e172cf828
acd9c882-fb05-4893-ba4b-1777dba31164,V306,CR_PC6mECV306,6mEC Perímetro Cefálico,6mEC Perímetro Cefálico,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
026f0267-9e2a-423d-a7fb-c22dae944ce3,V304,CR_Peso6mECV304,6mEC Peso,6mEC Peso,GRAMOS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
8575c333-22d4-4ed8-a44c-88e3d984701a,V305,CR_Talla6mECV305,6mEC Talla,6mEC Talla,CMS,FLOAT,,True,True,False,False,ba3103c1-a353-433d-a02e-1e18fe8ed541
5efc064f-07ef-44b5-b7a8-fea9d2141e59,V315,CSP_MadreAcomp6mECV315,6mEC Madre va acompañada a la consulta,6mEC Madre va acompañada a la consulta,,CATEGORIC,NOMINAL,True,True,False,False,95c58474-8db5-47ec-bc29-2025ea669aa7
c1288ce8-f10b-4125-8411-3f5296a3cd3c,DIASTOT11,HD_Diastot11Hasta9mEC,DIAS REHOSP ACUMULADOS HASTA 9 MESES,DIAS REHOSP ACUMULADOS HASTA 9 MESES,días,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
d6a578ea-9b4d-4096-9b99-0b5a8aef65c3,V319,HD_DiasTotReadmision6mECV319,6mEC Total en dias de permanencia de la(s) readmisión(es),6mEC Total en dias de permanencia de la(s) readmisión(es),DIAS,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
0c7b92a4-17b0-4b81-90b4-a75b43c98b39,V321,HD_EnfGastroIntAguda6mECV321,6mEC Enfermedad Gastro Intestinal Aguda,6mEC Enfermedad Gastro Intestinal Aguda,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
9cd0edcf-560e-49fb-8565-4ca0879d9d55,V320,HD_EnfRespAguda6mECV320,6mEC Enfermedad Respiratoria Aguda,6mEC Enfermedad Respiratoria Aguda,SI/NO,CATEGORIC,NOMINAL,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
867822ee-e58e-4ee7-b4f0-87d70dc8e656,V318,HD_NReadmisionesdesde3mECV318,6mEC Número de readmisiones desde los 3mEC,6mEC Número de readmisiones desde los 3mEC,,FLOAT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
9f9bdb69-4f62-423e-b6ce-4a27afc1f3de,V322,HD_Otras6mECV322,6mEC Otras,6mEC Otras,,TEXT,,True,True,False,False,3cc6dcb5-f15f-40cf-a6cc-ba685258b371
d93addc9-7836-40ac-9318-e2fed7d46ea8,CD6,NM_coefIQ6mEC-CD6,COEFICIENTE INTELECTUAL 6 MESES,COEFICIENTE INTELECTUAL 6 MESES,,FLOAT,,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
bc0a328b-f3ef-4795-a855-79fb7b48a1d9,V344,NM_DesPsicoMotor6mECV344,6mEC Desarrollo Psicomotor Test,6mEC Desarrollo Psicomotor ResTest,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
d515caf7-b06e-4f42-9b4e-4b4c23a1d45f,V344C,NM_EdadTestPsicoMotor6mECV344C,6m Edad corregida de aplicación del test,6m Edad corregida de aplicación del test,SEMANAS,FLOAT,,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
6d8d9954-0b12-4fb1-86e9-dd8bad8887a8,V332,NM_EnfNeurologica6mECV332,6mc Enfermedad Neurológica,6mc Enfermedad Neurológica,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
1249827c-946f-49eb-85a1-a4a50ea5f471,infanib6m,NM_Infanib6mEC,examen neuro 6 mEC,examen neuro 6 meses EC,,CATEGORIC,NOMINAL,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
5b14ecd6-cac9-4e91-8689-2c477eb8a54f,IQ6cat,NM_IQ6Cat,IQ 6mEC mas de 90,IQ 6mEC mas de 90,NO/SI,BOOLEAN,,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
bec2cf65-d540-4dfa-b1d4-ef1575c77cbc,V344B,NM_TestDesPsicoMotor6mECV344B,6mEC Puntaje Test Desarrollo Psicomotor,6mEC Resultado test de Desarrollo Psicomotor (puntaje),,FLOAT,,True,True,False,False,a08118c8-4165-40ca-b84a-4067c0498403
b24ad5fa-a7a2-41fb-a9bf-d9a8f3ef55cb,algoLM6meses,NUT_AlgoLM6meses,Leche Materna (algo) a los 6 meses EC,Leche Materna (algo) a los 6 meses EC,NO/SI,BOOLEAN,,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
b9cb2b1a-0053-402e-b2a1-404add0ef4ae,ali6m,NUT_Ali6m,Tipo de Alimentación (LM/LA),Tipo de Alimentación (LM/LA),,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
61ccc142-f494-4406-9c1a-6c6a4170789e,V311,NUT_AlimBiberon6mECV311,6mEC Toma biberón,6mEC Toma biberón,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
154914b6-b3d8-4587-9602-9801ce0bdf13,V312,NUT_AlimCuchara6mECV312,6mEC Toma con Cuchara,6mEC Toma con Cuchara,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
5335e9c7-faf6-4dae-a090-0390661e1f3f,V314,NUT_AlimDiversifica6mECV314,6mEC Diversificación Adecuada,6mEC Diversificación Adecuada,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
862229ff-f433-4e92-aa60-38b0a2c8df9c,V309,NUT_AlimLA6mECV309,6mEC Leche Artificial,6mEC Leche Artificial,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
32cd7d3b-49dd-493b-9c01-3e321084815f,V307,NUT_AlimLH6mECV307,6mEC Alim Leche Humana,6mEC Alim Leche Humana,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
da94e28b-90ee-4908-bbe3-420c67f5b2c1,V308,NUT_AlimLHyLA6mECV308,6mEC Alim LecheHumana+LecheArtificial,6mEC Alim LecheHumana+LecheArtificial,,CATEGORIC,NOMINAL,True,True,False,False,51d43e05-6698-4c46-9c79-6dcb7cffc7bb
